algorithm,layer,utility,mean_violation,cvar,power_violation,dual_mean,dual_max,repair_selective_iters_mean,repair_alpha_mean,repair_alpha_min,repair_global_used_fraction,repair_global_scale_mean,repair_worst_excess_mean
budgeted_primal_dual_pgd,4,-2930438.5,98014.4765625,1172120.5,0.0,4.1081318855285645,10.414318084716797,,,,,,
budgeted_primal_dual_pgd,5,-2938881.0,98299.3984375,1175482.875,0.0,4.9134979248046875,12.164318084716797,,,,,,
budgeted_primal_dual_pgd,6,-2963770.25,99140.7578125,1185413.75,0.0,5.779058933258057,13.914318084716797,,,,,,
budgeted_primal_dual_pgd,7,-2978190.75,99616.3359375,1191165.375,0.0,6.628950119018555,15.664318084716797,,,,,,
budgeted_primal_dual_pgd,8,-2987980.0,99942.8125,1195069.5,0.0,7.4209418296813965,17.414318084716797,,,,,,
budgeted_primal_dual_pgd,9,-2994121.0,100122.7890625,1197492.875,0.0,8.326789855957031,19.164318084716797,,,,,,
budgeted_primal_dual_pgd,10,-2997817.75,100250.6640625,1198945.5,0.0,9.274706840515137,20.914318084716797,,,,,,
budgeted_primal_dual_pgd_repair,1,-9269.6728515625,782.176513671875,3704.03759765625,2.838316426334586e-08,1.5333322286605835,5.500833511352539,10.0,0.8979153037071228,0.019999999552965164,1.0,4.158721276326105e-05,-0.005000025033950806
budgeted_primal_dual_pgd_repair,2,-3686593.0,123227.0625,1474614.0,0.0,2.466665506362915,7.250833511352539,,,,,,
budgeted_primal_dual_pgd_repair,3,-2754821.25,92163.9453125,1101898.0,0.0,3.246774673461914,8.664318084716797,,,,,,
budgeted_primal_dual_pgd_repair,4,-2930438.5,98014.4765625,1172120.5,0.0,4.1081318855285645,10.414318084716797,,,,,,
budgeted_primal_dual_pgd_repair,5,-2938881.0,98299.3984375,1175482.875,0.0,4.9134979248046875,12.164318084716797,,,,,,
budgeted_primal_dual_pgd_repair,6,-2963770.25,99140.7578125,1185413.75,0.0,5.779058933258057,13.914318084716797,,,,,,
budgeted_primal_dual_pgd_repair,7,-2978190.75,99616.3359375,1191165.375,0.0,6.628950119018555,15.664318084716797,,,,,,
budgeted_primal_dual_pgd_repair,8,-2987980.0,99942.8125,1195069.5,0.0,7.4209418296813965,17.414318084716797,,,,,,
budgeted_primal_dual_pgd_repair,9,-2994121.0,100122.7890625,1197492.875,0.0,8.326789855957031,19.164318084716797,,,,,,
budgeted_primal_dual_pgd_repair,10,-2997817.75,100250.6640625,1198945.5,0.0,9.274706840515137,20.914318084716797,,,,,,
budgeted_primal_dual_pgd_repair,11,-3600166.25,100338.2578125,1199904.5,0.0,12.708523750305176,28.414318084716797,,,,,,
budgeted_primal_dual_pgd_repair,12,-4488727.0,124740.8828125,1496025.125,0.0,16.446836471557617,35.9143180847168,,,,,,
budgeted_primal_dual_pgd_repair,13,-4375081.5,121976.0234375,1458076.375,0.0,19.91472053527832,43.4143180847168,,,,,,
budgeted_primal_dual_pgd_repair,14,-4337400.0,120495.6875,1445410.75,0.0,23.968114852905273,50.9143180847168,,,,,,
budget_aware_primal_dual_unfolded,1,-19986.62109375,782.176513671875,3704.03759765625,2.838316426334586e-08,0.10788213461637497,0.6786679625511169,,,,,,
budget_aware_primal_dual_unfolded,2,-374533.8125,45949.22265625,549327.0625,0.0,0.1246366873383522,0.7112323641777039,,,,,,
budget_aware_primal_dual_unfolded,3,-21079584.0,157925.671875,1889098.5,0.0,9.017489433288574,21.3510799407959,,,,,,
budget_aware_primal_dual_unfolded,4,-588.198974609375,55879.77734375,668949.375,0.0,10.347732543945312,24.477371215820312,,,,,,
budget_aware_primal_dual_unfolded,5,-13473.0966796875,643.4620971679688,7429.4013671875,0.0,10.3488130569458,24.480257034301758,,,,,,
budget_aware_primal_dual_unfolded,6,-1206.779296875,66.78876495361328,565.9605102539062,0.0,17.741872787475586,44.9169921875,,,,,,
budget_aware_primal_dual_unfolded,7,-966.48193359375,18.488733291625977,138.0264129638672,0.0,24.600549697875977,63.98759460449219,,,,,,
budget_aware_primal_dual_unfolded,8,-773.5791015625,1.4351903200149536,7.821812629699707,0.0,24.60292625427246,63.9854736328125,,,,,,
budget_aware_primal_dual_unfolded,9,-1211.8409423828125,3.5878560543060303,30.394624710083008,0.0,24.656084060668945,64.23871612548828,,,,,,
budget_aware_primal_dual_unfolded,10,-1589.3177490234375,15.191940307617188,129.07626342773438,0.0,24.656509399414062,64.24018859863281,,,,,,
feasibility_restored_primal_dual_unfolded,1,-19986.62109375,782.176513671875,3704.03759765625,2.838316426334586e-08,0.10788213461637497,0.6786679625511169,10.0,0.9028745293617249,0.019999999552965164,1.0,4.379510210128501e-05,-0.005000054836273193
feasibility_restored_primal_dual_unfolded,2,-374533.8125,45949.22265625,549327.0625,0.0,0.1246366873383522,0.7112323641777039,,,,,,
feasibility_restored_primal_dual_unfolded,3,-21079584.0,157925.671875,1889098.5,0.0,9.017489433288574,21.3510799407959,,,,,,
feasibility_restored_primal_dual_unfolded,4,-588.198974609375,55879.77734375,668949.375,0.0,10.347732543945312,24.477371215820312,,,,,,
feasibility_restored_primal_dual_unfolded,5,-13473.0966796875,643.4620971679688,7429.4013671875,0.0,10.3488130569458,24.480257034301758,,,,,,
feasibility_restored_primal_dual_unfolded,6,-1206.779296875,66.78876495361328,565.9605102539062,0.0,17.741872787475586,44.9169921875,,,,,,
feasibility_restored_primal_dual_unfolded,7,-966.48193359375,18.488733291625977,138.0264129638672,0.0,24.600549697875977,63.98759460449219,,,,,,
feasibility_restored_primal_dual_unfolded,8,-773.5791015625,1.4351903200149536,7.821812629699707,0.0,24.60292625427246,63.9854736328125,,,,,,
feasibility_restored_primal_dual_unfolded,9,-1211.8409423828125,3.5878560543060303,30.394624710083008,0.0,24.656084060668945,64.23871612548828,,,,,,
feasibility_restored_primal_dual_unfolded,10,-1589.3177490234375,15.191940307617188,129.07626342773438,0.0,24.656509399414062,64.24018859863281,,,,,,
feasibility_restored_primal_dual_unfolded,11,-961.094482421875,4.509664058685303,41.34913635253906,0.0,26.24262046813965,71.21138000488281,,,,,,
feasibility_restored_primal_dual_unfolded,12,-4556976.0,155015.671875,1518527.125,0.0,29.25202178955078,78.68570709228516,,,,,,
feasibility_restored_primal_dual_unfolded,13,-3717699.5,123000.8359375,1238668.625,0.0,32.438987731933594,86.18570709228516,,,,,,
feasibility_restored_primal_dual_unfolded,14,-3796824.0,109424.5625,1264966.5,0.0,35.91844177246094,93.68570709228516,,,,,,
risk_neutral_pgd,1,19.094104766845703,12121.4775390625,107044.109375,1.9868215517249155e-08,,,,,,,,
risk_neutral_pgd,2,42.55524826049805,11386.97265625,101294.765625,0.0,,,,,,,,
risk_neutral_pgd,3,44.211944580078125,11404.1826171875,102109.921875,0.0,,,,,,,,
risk_neutral_pgd,4,47.28391647338867,10691.0361328125,97748.1484375,0.0,,,,,,,,
risk_neutral_pgd,5,46.96983337402344,15397.953125,153284.3125,0.0,,,,,,,,
risk_neutral_pgd,6,45.773311614990234,12033.24609375,112606.2890625,0.0,,,,,,,,
risk_neutral_pgd,7,48.0905647277832,11048.2666015625,103082.6875,0.0,,,,,,,,
risk_neutral_pgd,8,48.34352493286133,10266.9453125,98713.5,0.0,,,,,,,,
risk_neutral_pgd,9,51.18363952636719,9873.12109375,94884.796875,0.0,,,,,,,,
risk_neutral_pgd,10,47.30508041381836,11342.859375,110473.28125,0.0,,,,,,,,
wideband_pgd,1,-287074.875,3769.847900390625,28818.0390625,1.9868215517249155e-08,,,,,,,,
wideband_pgd,2,-33881608.0,356374.90625,3567001.0,0.0,,,,,,,,
wideband_pgd,3,-24631014.0,253481.765625,2603601.0,0.0,,,,,,,,
wideband_pgd,4,-27450990.0,282560.625,2901575.0,0.0,,,,,,,,
wideband_pgd,5,-26825916.0,275980.28125,2835778.75,0.0,,,,,,,,
wideband_pgd,6,-26995580.0,277747.4375,2853673.5,0.0,,,,,,,,
wideband_pgd,7,-26955080.0,277323.59375,2849405.75,0.0,,,,,,,,
wideband_pgd,8,-26965478.0,277432.15625,2850501.75,0.0,,,,,,,,
wideband_pgd,9,-26962926.0,277405.84375,2850232.0,0.0,,,,,,,,
wideband_pgd,10,-26963566.0,277412.40625,2850299.75,0.0,,,,,,,,
budgeted_primal_dual_pgd,1,-72049.8359375,3769.847900390625,28818.0390625,1.9868215517249155e-08,1.6790248155593872,8.218685150146484,,,,,,
budgeted_primal_dual_pgd,2,-2781373.75,94077.46875,1112526.375,0.0,2.7581913471221924,9.968685150146484,,,,,,
budgeted_primal_dual_pgd,3,-2675677.75,90377.90625,1070225.0,0.0,3.837358236312866,11.718685150146484,,,,,,
budgeted_primal_dual_pgd,4,-11835320.0,395328.09375,4734057.0,0.0,4.916524887084961,13.468685150146484,,,,,,
budgeted_primal_dual_pgd,5,-10312629.0,344590.78125,4124955.75,0.0,5.983310699462891,15.218685150146484,,,,,,
budgeted_primal_dual_pgd,6,-10820875.0,361438.65625,4328230.0,0.0,7.037057876586914,16.968685150146484,,,,,,
budgeted_primal_dual_pgd,7,-10800199.0,360782.46875,4319932.5,0.0,8.105572700500488,18.718685150146484,,,,,,
budgeted_primal_dual_pgd,8,-10813742.0,361208.125,4325322.5,0.0,9.184739112854004,20.468685150146484,,,,,,
budgeted_primal_dual_pgd,9,-10813642.0,361198.25,4325272.0,0.0,10.180127143859863,22.218685150146484,,,,,,
budgeted_primal_dual_pgd,10,-10814053.0,361306.59375,4325411.0,0.0,11.18091869354248,23.968685150146484,,,,,,
budgeted_primal_dual_pgd_repair,1,-72049.8359375,3769.847900390625,28818.0390625,1.9868215517249155e-08,1.6790248155593872,8.218685150146484,10.0,0.9561448693275452,0.019999999552965164,1.0,1.2379311556287576e-05,-0.00499996542930603
budgeted_primal_dual_pgd_repair,2,-2781373.75,94077.46875,1112526.375,0.0,2.7581913471221924,9.968685150146484,,,,,,
budgeted_primal_dual_pgd_repair,3,-2675677.75,90377.90625,1070225.0,0.0,3.837358236312866,11.718685150146484,,,,,,
budgeted_primal_dual_pgd_repair,4,-11835320.0,395328.09375,4734057.0,0.0,4.916524887084961,13.468685150146484,,,,,,
budgeted_primal_dual_pgd_repair,5,-10312629.0,344590.78125,4124955.75,0.0,5.983310699462891,15.218685150146484,,,,,,
budgeted_primal_dual_pgd_repair,6,-10820875.0,361438.65625,4328230.0,0.0,7.037057876586914,16.968685150146484,,,,,,
budgeted_primal_dual_pgd_repair,7,-10800199.0,360782.46875,4319932.5,0.0,8.105572700500488,18.718685150146484,,,,,,
budgeted_primal_dual_pgd_repair,8,-10813742.0,361208.125,4325322.5,0.0,9.184739112854004,20.468685150146484,,,,,,
budgeted_primal_dual_pgd_repair,9,-10813642.0,361198.25,4325272.0,0.0,10.180127143859863,22.218685150146484,,,,,,
budgeted_primal_dual_pgd_repair,10,-10814053.0,361306.59375,4325411.0,0.0,11.18091869354248,23.968685150146484,,,,,,
budgeted_primal_dual_pgd_repair,11,-12976833.0,361255.625,4325414.0,0.0,15.549830436706543,31.468685150146484,,,,,,
budgeted_primal_dual_pgd_repair,12,-16209356.0,450438.25,5402824.5,0.0,20.237329483032227,38.968685150146484,,,,,,
budgeted_primal_dual_pgd_repair,13,-15870542.0,440899.28125,5289805.5,0.0,24.618270874023438,46.468685150146484,,,,,,
budgeted_primal_dual_pgd_repair,14,-15902622.0,441854.34375,5300390.5,0.0,29.36956787109375,53.968685150146484,,,,,,
budget_aware_primal_dual_unfolded,1,-152522.796875,3769.847900390625,28818.0390625,1.9868215517249155e-08,0.11431077122688293,1.223183274269104,,,,,,
budget_aware_primal_dual_unfolded,2,-91213.34375,11585.2060546875,132750.359375,0.0,0.13595888018608093,1.259456753730774,,,,,,
budget_aware_primal_dual_unfolded,3,-6446609.0,50198.40234375,590432.375,0.0,12.61443042755127,20.972732543945312,,,,,,
budget_aware_primal_dual_unfolded,4,-768.1508178710938,17624.556640625,207971.875,0.0,14.496345520019531,23.986278533935547,,,,,,
budget_aware_primal_dual_unfolded,5,-35826.6953125,1746.9423828125,20253.63671875,0.0,14.498263359069824,23.98927879333496,,,,,,
budget_aware_primal_dual_unfolded,6,-18212.2734375,1352.477294921875,14165.69140625,0.0,26.213064193725586,43.59794616699219,,,,,,
budget_aware_primal_dual_unfolded,7,-1468.174560546875,2051.412841796875,23459.453125,0.0,36.813011169433594,62.157615661621094,,,,,,
budget_aware_primal_dual_unfolded,8,-1741.2784423828125,89.64000701904297,909.729248046875,0.0,36.819515228271484,62.170738220214844,,,,,,
budget_aware_primal_dual_unfolded,9,-11431.5419921875,80.71833038330078,807.5018310546875,0.0,36.92612075805664,62.42764663696289,,,,,,
budget_aware_primal_dual_unfolded,10,-2409.048828125,16.2539119720459,113.3182601928711,0.0,36.9271354675293,62.42939376831055,,,,,,
feasibility_restored_primal_dual_unfolded,1,-152522.796875,3769.847900390625,28818.0390625,1.9868215517249155e-08,0.11431077122688293,1.223183274269104,10.0,0.837282657623291,0.019999999552965164,1.0,0.00016622553812339902,-0.005000025033950806
feasibility_restored_primal_dual_unfolded,2,-91213.34375,11585.2060546875,132750.359375,0.0,0.13595888018608093,1.259456753730774,,,,,,
feasibility_restored_primal_dual_unfolded,3,-6446609.0,50198.40234375,590432.375,0.0,12.61443042755127,20.972732543945312,,,,,,
feasibility_restored_primal_dual_unfolded,4,-768.1508178710938,17624.556640625,207971.875,0.0,14.496345520019531,23.986278533935547,,,,,,
feasibility_restored_primal_dual_unfolded,5,-35826.6953125,1746.9423828125,20253.63671875,0.0,14.498263359069824,23.98927879333496,,,,,,
feasibility_restored_primal_dual_unfolded,6,-18212.2734375,1352.477294921875,14165.69140625,0.0,26.213064193725586,43.59794616699219,,,,,,
feasibility_restored_primal_dual_unfolded,7,-1468.174560546875,2051.412841796875,23459.453125,0.0,36.813011169433594,62.157615661621094,,,,,,
feasibility_restored_primal_dual_unfolded,8,-1741.2784423828125,89.64000701904297,909.729248046875,0.0,36.819515228271484,62.170738220214844,,,,,,
feasibility_restored_primal_dual_unfolded,9,-11431.5419921875,80.71833038330078,807.5018310546875,0.0,36.92612075805664,62.42764663696289,,,,,,
feasibility_restored_primal_dual_unfolded,10,-2409.048828125,16.2539119720459,113.3182601928711,0.0,36.9271354675293,62.42939376831055,,,,,,
feasibility_restored_primal_dual_unfolded,11,-1803.8018798828125,6.922586917877197,36.889862060546875,0.0,40.41458511352539,69.92939758300781,,,,,,
feasibility_restored_primal_dual_unfolded,12,-1508799.375,45561.34375,502261.6875,0.0,44.38673782348633,77.42939758300781,,,,,,
feasibility_restored_primal_dual_unfolded,13,-1371725.625,38629.87890625,456361.4375,0.0,49.07423782348633,84.92939758300781,,,,,,
feasibility_restored_primal_dual_unfolded,14,-1462965.375,40759.75,486917.0625,0.0,52.6212272644043,92.1207046508789,,,,,,
risk_neutral_pgd,1,25.11625099182129,829.9424438476562,4188.34521484375,1.9868215517249155e-08,,,,,,,,
risk_neutral_pgd,2,45.1735725402832,835.7913208007812,4420.78076171875,0.0,,,,,,,,
risk_neutral_pgd,3,46.574432373046875,751.2536010742188,3460.3408203125,0.0,,,,,,,,
risk_neutral_pgd,4,48.550045013427734,757.2158203125,3410.779052734375,0.0,,,,,,,,
risk_neutral_pgd,5,50.46360778808594,709.1188354492188,3254.439453125,0.0,,,,,,,,
risk_neutral_pgd,6,53.57796096801758,745.312255859375,3405.994873046875,0.0,,,,,,,,
risk_neutral_pgd,7,51.55282211303711,753.9861450195312,3138.4052734375,0.0,,,,,,,,
risk_neutral_pgd,8,53.92691421508789,722.8086547851562,3089.09912109375,0.0,,,,,,,,
risk_neutral_pgd,9,54.363094329833984,671.3028564453125,2904.794921875,0.0,,,,,,,,
risk_neutral_pgd,10,53.2037353515625,737.6607055664062,2891.42724609375,0.0,,,,,,,,
wideband_pgd,1,-31558.55078125,569.63818359375,2879.7412109375,2.2706531765948057e-08,,,,,,,,
wideband_pgd,2,-1252792.125,22583.306640625,114258.25,0.0,,,,,,,,
wideband_pgd,3,-1204418.375,17531.623046875,117683.1328125,0.0,,,,,,,,
wideband_pgd,4,-1267100.25,18793.5859375,123151.953125,0.0,,,,,,,,
wideband_pgd,5,-1250261.0,18458.673828125,121674.5625,0.0,,,,,,,,
wideband_pgd,6,-1254785.25,18567.658203125,122035.9921875,0.0,,,,,,,,
wideband_pgd,7,-1253855.0,18553.939453125,121945.234375,0.0,,,,,,,,
wideband_pgd,8,-1254213.375,18565.748046875,121967.96875,0.0,,,,,,,,
wideband_pgd,9,-1254183.625,18566.595703125,121962.375,0.0,,,,,,,,
wideband_pgd,10,-1254241.125,18569.705078125,121963.890625,0.0,,,,,,,,
budgeted_primal_dual_pgd,1,-7211.3984375,569.63818359375,2879.7412109375,2.2706531765948057e-08,1.7707843780517578,5.024957656860352,,,,,,
budgeted_primal_dual_pgd,2,-311298.4375,10619.0732421875,124492.1953125,0.0,2.8576622009277344,6.774957656860352,,,,,,
budgeted_primal_dual_pgd,3,-246336.515625,8422.3369140625,98498.4296875,0.0,3.778902769088745,6.799713134765625,,,,,,
budgeted_primal_dual_pgd,4,-256592.078125,8757.0791015625,102574.734375,0.0,4.741703987121582,8.549713134765625,,,,,,
budgeted_primal_dual_pgd,5,-255196.0625,8710.00390625,101983.78125,0.0,5.816925525665283,10.299713134765625,,,,,,
budgeted_primal_dual_pgd,6,-255465.65625,8736.2041015625,102085.625,0.0,6.736736297607422,12.049713134765625,,,,,,
budgeted_primal_dual_pgd,7,-255497.703125,8718.2431640625,102065.578125,0.0,7.749460697174072,13.799713134765625,,,,,,
budgeted_primal_dual_pgd,8,-255565.046875,8722.271484375,102071.453125,0.0,8.758663177490234,15.549713134765625,,,,,,
budgeted_primal_dual_pgd,9,-255566.015625,8722.5625,102045.3671875,0.0,9.807280540466309,17.299713134765625,,,,,,
budgeted_primal_dual_pgd,10,-255577.328125,10875.1484375,102042.5546875,0.0,10.74169635772705,19.049713134765625,,,,,,
budgeted_primal_dual_pgd_repair,1,-7211.3984375,569.63818359375,2879.7412109375,2.2706531765948057e-08,1.7707843780517578,5.024957656860352,10.0,0.7034295201301575,0.019999999552965164,1.0,0.0004114361363463104,-0.005000084638595581
budgeted_primal_dual_pgd_repair,2,-311298.4375,10619.0732421875,124492.1953125,0.0,2.8576622009277344,6.774957656860352,,,,,,
budgeted_primal_dual_pgd_repair,3,-246336.515625,8422.3369140625,98498.4296875,0.0,3.778902769088745,6.799713134765625,,,,,,
budgeted_primal_dual_pgd_repair,4,-256592.078125,8757.0791015625,102574.734375,0.0,4.741703987121582,8.549713134765625,,,,,,
budgeted_primal_dual_pgd_repair,5,-255196.0625,8710.00390625,101983.78125,0.0,5.816925525665283,10.299713134765625,,,,,,
budgeted_primal_dual_pgd_repair,6,-255465.65625,8736.2041015625,102085.625,0.0,6.736736297607422,12.049713134765625,,,,,,
budgeted_primal_dual_pgd_repair,7,-255497.703125,8718.2431640625,102065.578125,0.0,7.749460697174072,13.799713134765625,,,,,,
budgeted_primal_dual_pgd_repair,8,-255565.046875,8722.271484375,102071.453125,0.0,8.758663177490234,15.549713134765625,,,,,,
budgeted_primal_dual_pgd_repair,9,-255566.015625,8722.5625,102045.3671875,0.0,9.807280540466309,17.299713134765625,,,,,,
budgeted_primal_dual_pgd_repair,10,-255577.328125,10875.1484375,102042.5546875,0.0,10.74169635772705,19.049713134765625,,,,,,
budgeted_primal_dual_pgd_repair,11,-306704.84375,9212.7705078125,102037.5078125,0.0,15.42919635772705,26.549713134765625,,,,,,
budgeted_primal_dual_pgd_repair,12,-383052.84375,10670.109375,127448.421875,0.0,19.1109676361084,34.049713134765625,,,,,,
budgeted_primal_dual_pgd_repair,13,-375223.75,10550.72265625,124771.421875,0.0,22.685943603515625,41.10515594482422,,,,,,
budgeted_primal_dual_pgd_repair,14,-376167.53125,14566.3017578125,125049.03125,0.0,26.044288635253906,48.60515594482422,,,,,,
budget_aware_primal_dual_unfolded,1,-15513.7783203125,569.63818359375,2879.7412109375,2.2706531765948057e-08,0.1112402081489563,0.5765418410301208,,,,,,
budget_aware_primal_dual_unfolded,2,-23605.830078125,2993.7880859375,34835.640625,0.0,0.13181130588054657,0.6133278608322144,,,,,,
budget_aware_primal_dual_unfolded,3,-1465287.0,11143.8779296875,131908.9375,0.0,11.167317390441895,21.373916625976562,,,,,,
budget_aware_primal_dual_unfolded,4,-599.883056640625,3495.201904296875,41068.375,0.0,12.6925048828125,24.479263305664062,,,,,,
budget_aware_primal_dual_unfolded,5,-3758.6923828125,162.30592346191406,1891.41650390625,0.0,12.693495750427246,24.48178482055664,,,,,,
budget_aware_primal_dual_unfolded,6,-1769.1942138671875,99.40470123291016,1139.867431640625,0.0,18.32219886779785,45.47273635864258,,,,,,
budget_aware_primal_dual_unfolded,7,-786.6149291992188,61.20222091674805,687.896240234375,0.0,24.264955520629883,64.94325256347656,,,,,,
budget_aware_primal_dual_unfolded,8,-379.994140625,4.29553747177124,48.56523132324219,0.0,24.265968322753906,64.95390319824219,,,,,,
budget_aware_primal_dual_unfolded,9,-786.0277099609375,4.050570964813232,48.16149139404297,0.0,24.271425247192383,65.19330596923828,,,,,,
budget_aware_primal_dual_unfolded,10,-974.814453125,2.374884843826294,12.673248291015625,0.0,24.271881103515625,65.19465637207031,,,,,,
feasibility_restored_primal_dual_unfolded,1,-15513.7783203125,569.63818359375,2879.7412109375,2.2706531765948057e-08,0.1112402081489563,0.5765418410301208,10.0,0.8232850432395935,0.019999999552965164,1.0,0.0005141678266227245,-0.0049998462200164795
feasibility_restored_primal_dual_unfolded,2,-23605.830078125,2993.7880859375,34835.640625,0.0,0.13181130588054657,0.6133278608322144,,,,,,
feasibility_restored_primal_dual_unfolded,3,-1465287.0,11143.8779296875,131908.9375,0.0,11.167317390441895,21.373916625976562,,,,,,
feasibility_restored_primal_dual_unfolded,4,-599.883056640625,3495.201904296875,41068.375,0.0,12.6925048828125,24.479263305664062,,,,,,
feasibility_restored_primal_dual_unfolded,5,-3758.6923828125,162.30592346191406,1891.41650390625,0.0,12.693495750427246,24.48178482055664,,,,,,
feasibility_restored_primal_dual_unfolded,6,-1769.1942138671875,99.40470123291016,1139.867431640625,0.0,18.32219886779785,45.47273635864258,,,,,,
feasibility_restored_primal_dual_unfolded,7,-786.6149291992188,61.20222091674805,687.896240234375,0.0,24.264955520629883,64.94325256347656,,,,,,
feasibility_restored_primal_dual_unfolded,8,-379.994140625,4.29553747177124,48.56523132324219,0.0,24.265968322753906,64.95390319824219,,,,,,
feasibility_restored_primal_dual_unfolded,9,-786.0277099609375,4.050570964813232,48.16149139404297,0.0,24.271425247192383,65.19330596923828,,,,,,
feasibility_restored_primal_dual_unfolded,10,-974.814453125,2.374884843826294,12.673248291015625,0.0,24.271881103515625,65.19465637207031,,,,,,
feasibility_restored_primal_dual_unfolded,11,-985.5336303710938,1.9300273656845093,7.180351734161377,0.0,26.418100357055664,72.69465637207031,,,,,,
feasibility_restored_primal_dual_unfolded,12,-227491.28125,11762.1748046875,75347.0078125,0.0,30.14691734313965,80.19465637207031,,,,,,
feasibility_restored_primal_dual_unfolded,13,-256772.984375,10108.625,84995.46875,0.0,34.22388458251953,87.69465637207031,,,,,,
feasibility_restored_primal_dual_unfolded,14,-327786.34375,12740.6552734375,108626.015625,0.0,37.775630950927734,95.19465637207031,,,,,,
risk_neutral_pgd,1,24.8618106842041,1893.1534423828125,9925.37890625,1.419158213167293e-08,,,,,,,,
risk_neutral_pgd,2,51.10380935668945,1832.2923583984375,9825.5,0.0,,,,,,,,
risk_neutral_pgd,3,51.48979568481445,2048.511962890625,10193.177734375,0.0,,,,,,,,
risk_neutral_pgd,4,56.72321701049805,2184.14208984375,10304.66015625,0.0,,,,,,,,
risk_neutral_pgd,5,55.285823822021484,2301.721435546875,11435.498046875,0.0,,,,,,,,
risk_neutral_pgd,6,56.88657760620117,2270.630859375,11085.7939453125,0.0,,,,,,,,
risk_neutral_pgd,7,58.509578704833984,2268.3955078125,12461.443359375,0.0,,,,,,,,
risk_neutral_pgd,8,57.37211227416992,2230.51171875,11633.447265625,0.0,,,,,,,,
risk_neutral_pgd,9,57.91535568237305,2788.244384765625,18030.38671875,0.0,,,,,,,,
risk_neutral_pgd,10,60.7652587890625,2673.0888671875,16224.201171875,0.0,,,,,,,,
wideband_pgd,1,-110429.296875,1586.4183349609375,10831.845703125,4.257474728319721e-08,,,,,,,,
wideband_pgd,2,-15259241.0,160011.578125,1607386.5,0.0,,,,,,,,
wideband_pgd,3,-9575016.0,100119.96875,1009154.875,0.0,,,,,,,,
wideband_pgd,4,-11098140.0,115604.625,1170511.375,0.0,,,,,,,,
wideband_pgd,5,-10826166.0,112825.9765625,1141724.125,0.0,,,,,,,,
wideband_pgd,6,-10960097.0,114181.7265625,1155923.5,0.0,,,,,,,,
wideband_pgd,7,-10963148.0,114207.9375,1156255.75,0.0,,,,,,,,
wideband_pgd,8,-10982848.0,114405.4921875,1158347.625,0.0,,,,,,,,
wideband_pgd,9,-10989390.0,114470.7265625,1159043.25,0.0,,,,,,,,
wideband_pgd,10,-10994188.0,114518.1484375,1159553.875,0.0,,,,,,,,
budgeted_primal_dual_pgd,1,-27091.3125,1586.4183349609375,10831.845703125,4.257474728319721e-08,1.6475311517715454,5.222988128662109,,,,,,
budgeted_primal_dual_pgd,2,-5365651.5,179305.234375,2146235.25,0.0,2.6844475269317627,6.972988128662109,,,,,,
budgeted_primal_dual_pgd,3,-4076696.75,136344.109375,1630640.75,0.0,3.6383285522460938,8.278619766235352,,,,,,
budgeted_primal_dual_pgd,4,-4339892.5,145105.296875,1735892.75,0.0,4.656671524047852,10.028619766235352,,,,,,
budgeted_primal_dual_pgd,5,-4346224.0,145325.671875,1738408.25,0.0,5.60892915725708,11.778619766235352,,,,,,
budgeted_primal_dual_pgd,6,-4372112.0,146203.859375,1748735.875,0.0,6.622437953948975,13.528619766235352,,,,,,
budgeted_primal_dual_pgd,7,-4383847.5,146504.421875,1753398.625,0.0,7.716187953948975,15.278619766235352,,,,,,
budgeted_primal_dual_pgd,8,-4391317.0,146794.6875,1756382.125,0.0,8.649649620056152,17.02861976623535,,,,,,
budgeted_primal_dual_pgd,9,-4395653.0,146951.9375,1758081.625,0.0,9.677437782287598,18.77861976623535,,,,,,
budgeted_primal_dual_pgd,10,-4398249.5,147003.828125,1759100.25,0.0,10.688526153564453,20.52861976623535,,,,,,
budgeted_primal_dual_pgd_repair,1,-27091.3125,1586.4183349609375,10831.845703125,4.257474728319721e-08,1.6475311517715454,5.222988128662109,10.0,0.7438371777534485,0.019999999552965164,1.0,0.0025532857980579138,-0.004999935626983643
budgeted_primal_dual_pgd_repair,2,-5365651.5,179305.234375,2146235.25,0.0,2.6844475269317627,6.972988128662109,,,,,,
budgeted_primal_dual_pgd_repair,3,-4076696.75,136344.109375,1630640.75,0.0,3.6383285522460938,8.278619766235352,,,,,,
budgeted_primal_dual_pgd_repair,4,-4339892.5,145105.296875,1735892.75,0.0,4.656671524047852,10.028619766235352,,,,,,
budgeted_primal_dual_pgd_repair,5,-4346224.0,145325.671875,1738408.25,0.0,5.60892915725708,11.778619766235352,,,,,,
budgeted_primal_dual_pgd_repair,6,-4372112.0,146203.859375,1748735.875,0.0,6.622437953948975,13.528619766235352,,,,,,
budgeted_primal_dual_pgd_repair,7,-4383847.5,146504.421875,1753398.625,0.0,7.716187953948975,15.278619766235352,,,,,,
budgeted_primal_dual_pgd_repair,8,-4391317.0,146794.6875,1756382.125,0.0,8.649649620056152,17.02861976623535,,,,,,
budgeted_primal_dual_pgd_repair,9,-4395653.0,146951.9375,1758081.625,0.0,9.677437782287598,18.77861976623535,,,,,,
budgeted_primal_dual_pgd_repair,10,-4398249.5,147003.828125,1759100.25,0.0,10.688526153564453,20.52861976623535,,,,,,
